event_time,meter_id,global_active_power
2009-07-16 08:27:00,M013,1.309
2009-07-16 08:28:00,M014,1.295
2009-07-16 08:29:00,M015,1.295
2009-07-16 08:30:00,M016,1.295
2009-07-16 08:31:00,M001,0.368
2009-07-16 08:32:00,M002,0.37
2009-07-16 08:33:00,M003,0.368
2009-07-16 08:34:00,M004,0.366
2009-07-16 08:35:00,M005,0.456
2009-07-16 08:36:00,M006,0.452
2009-07-16 08:37:00,M007,0.404
2009-07-16 08:38:00,M008,0.404
2009-07-16 08:39:00,M009,1.407
2009-07-16 08:40:00,M010,1.4
2009-07-16 08:41:00,M011,1.393
2009-07-16 08:42:00,M012,1.393
2009-07-16 08:43:00,M013,1.386
2009-07-16 08:44:00,M014,1.386
2009-07-16 08:45:00,M015,1.379
2009-07-16 08:46:00,M016,1.239
2009-07-16 08:47:00,M001,0.35
2009-07-16 08:48:00,M002,0.348
2009-07-16 08:49:00,M003,0.348
2009-07-16 08:50:00,M004,0.35
2009-07-16 08:51:00,M005,0.374
2009-07-16 08:52:00,M006,0.416
2009-07-16 08:53:00,M007,0.334
2009-07-16 08:54:00,M008,0.334
2009-07-16 08:55:00,M009,3.066
2009-07-16 08:56:00,M010,3.136
2009-07-16 08:57:00,M011,3.262
2009-07-16 08:58:00,M012,3.29
2009-07-16 08:59:00,M013,3.311
2009-07-16 09:00:00,M014,1.561
2009-07-16 09:01:00,M015,0.84
2009-07-16 09:02:00,M016,0.847
2009-07-16 09:03:00,M001,0.24
2009-07-16 09:04:00,M002,0.24
2009-07-16 09:05:00,M003,0.24
2009-07-16 09:06:00,M004,0.238
2009-07-16 09:07:00,M005,0.238
2009-07-16 09:08:00,M006,0.238
2009-07-16 09:09:00,M007,0.278
2009-07-16 09:10:00,M008,0.314
2009-07-16 09:11:00,M009,1.099
2009-07-16 09:12:00,M010,1.099
2009-07-16 09:13:00,M011,1.092
2009-07-16 09:14:00,M012,1.092
2009-07-16 09:15:00,M013,1.085
2009-07-16 09:16:00,M014,1.078
2009-07-16 09:17:00,M015,1.078
2009-07-16 09:18:00,M016,1.078
2009-07-16 09:19:00,M001,0.308
2009-07-16 09:20:00,M002,0.306
2009-07-16 09:21:00,M003,0.306
2009-07-16 09:22:00,M004,0.392
2009-07-16 09:23:00,M005,0.398
2009-07-16 09:24:00,M006,0.344
2009-07-16 09:25:00,M007,0.346
2009-07-16 09:26:00,M008,0.344
2009-07-16 09:27:00,M009,1.204
2009-07-16 09:28:00,M010,1.197
2009-07-16 09:29:00,M011,1.197
2009-07-16 09:30:00,M012,1.19
2009-07-16 09:31:00,M013,1.19
2009-07-16 09:32:00,M014,1.183
2009-07-16 09:33:00,M015,1.183
2009-07-16 09:34:00,M016,1.183
2009-07-16 09:35:00,M001,0.336
2009-07-16 09:36:00,M002,0.336
2009-07-16 09:37:00,M003,0.336
2009-07-16 09:38:00,M004,0.336
2009-07-16 09:39:00,M005,0.334
2009-07-16 09:40:00,M006,0.334
2009-07-16 09:41:00,M007,0.334
2009-07-16 09:42:00,M008,0.26
2009-07-16 09:43:00,M009,0.847
2009-07-16 09:44:00,M010,0.847
2009-07-16 09:45:00,M011,0.847
2009-07-16 09:46:00,M012,0.847
2009-07-16 09:47:00,M013,0.847
2009-07-16 09:48:00,M014,0.847
2009-07-16 09:49:00,M015,0.847
2009-07-16 09:50:00,M016,0.847
2009-07-16 09:51:00,M001,0.244
2009-07-16 09:52:00,M002,0.244
2009-07-16 09:53:00,M003,0.244
2009-07-16 09:54:00,M004,0.244
2009-07-16 09:55:00,M005,0.242
2009-07-16 09:56:00,M006,0.278
2009-07-16 09:57:00,M007,0.318
2009-07-16 09:58:00,M008,0.318
2009-07-16 09:59:00,M009,1.113
2009-07-16 10:00:00,M010,1.106
2009-07-16 10:01:00,M011,1.099
2009-07-16 10:02:00,M012,1.099
2009-07-16 10:03:00,M013,1.092
2009-07-16 10:04:00,M014,1.092
2009-07-16 10:05:00,M015,1.085
2009-07-16 10:06:00,M016,1.078
2009-07-16 10:07:00,M001,0.306
2009-07-16 10:08:00,M002,0.308
2009-07-16 10:09:00,M003,0.382
2009-07-16 10:10:00,M004,0.408
2009-07-16 10:11:00,M005,0.35
2009-07-16 10:12:00,M006,0.35
2009-07-16 10:13:00,M007,0.414
2009-07-16 10:14:00,M008,0.992
2009-07-16 10:15:00,M009,3.535
2009-07-16 10:16:00,M010,3.654
2009-07-16 10:17:00,M011,3.675
2009-07-16 10:18:00,M012,3.556
2009-07-16 10:19:00,M013,1.197
2009-07-16 10:20:00,M014,1.19
2009-07-16 10:21:00,M015,1.183
2009-07-16 10:22:00,M016,1.19
2009-07-16 10:23:00,M001,0.34
2009-07-16 10:24:00,M002,0.34
2009-07-16 10:25:00,M003,0.34
2009-07-16 10:26:00,M004,0.338
2009-07-16 10:27:00,M005,0.338
2009-07-16 10:28:00,M006,0.336
2009-07-16 10:29:00,M007,0.27
2009-07-16 10:30:00,M008,0.244
2009-07-16 10:31:00,M009,0.847
2009-07-16 10:32:00,M010,0.847
2009-07-16 10:33:00,M011,0.84
2009-07-16 10:34:00,M012,0.847
2009-07-16 10:35:00,M013,0.847
2009-07-16 10:36:00,M014,0.847
2009-07-16 10:37:00,M015,0.847
2009-07-16 10:38:00,M016,0.84
2009-07-16 10:39:00,M001,0.24
2009-07-16 10:40:00,M002,0.242
2009-07-16 10:41:00,M003,0.244
2009-07-16 10:42:00,M004,0.242
2009-07-16 10:43:00,M005,0.284
2009-07-16 10:44:00,M006,0.32
2009-07-16 10:45:00,M007,0.318
2009-07-16 10:46:00,M008,0.318
2009-07-16 10:47:00,M009,1.113
2009-07-16 10:48:00,M010,1.099
2009-07-16 10:49:00,M011,1.092
2009-07-16 10:50:00,M012,1.092
2009-07-16 10:51:00,M013,1.092
2009-07-16 10:52:00,M014,1.085
2009-07-16 10:53:00,M015,1.085
2009-07-16 10:54:00,M016,1.085
2009-07-16 10:55:00,M001,0.31
2009-07-16 10:56:00,M002,0.4
2009-07-16 10:57:00,M003,0.412
2009-07-16 10:58:00,M004,0.344
2009-07-16 10:59:00,M005,0.344
2009-07-16 11:00:00,M006,0.342
2009-07-16 11:01:00,M007,0.34
2009-07-16 11:02:00,M008,0.342
2009-07-16 11:03:00,M009,1.183
2009-07-16 11:04:00,M010,1.183
2009-07-16 11:05:00,M011,1.183
2009-07-16 11:06:00,M012,1.176
2009-07-16 11:07:00,M013,1.176
2009-07-16 11:08:00,M014,1.169
2009-07-16 11:09:00,M015,1.169
2009-07-16 11:10:00,M016,1.169
2009-07-16 11:11:00,M001,0.332
2009-07-16 11:12:00,M002,0.334
2009-07-16 11:13:00,M003,0.33
2009-07-16 11:14:00,M004,0.33
2009-07-16 11:15:00,M005,0.33
2009-07-16 11:16:00,M006,0.254
2009-07-16 11:17:00,M007,0.24
2009-07-16 11:18:00,M008,0.24
2009-07-16 11:19:00,M009,0.847
2009-07-16 11:20:00,M010,0.847
2009-07-16 11:21:00,M011,0.84
2009-07-16 11:22:00,M012,0.84
2009-07-16 11:23:00,M013,0.847
2009-07-16 11:24:00,M014,0.84
2009-07-16 11:25:00,M015,0.847
2009-07-16 11:26:00,M016,0.84
2009-07-16 11:27:00,M001,0.242
2009-07-16 11:28:00,M002,0.242
2009-07-16 11:29:00,M003,0.41
2009-07-16 11:30:00,M004,0.904
2009-07-16 11:31:00,M005,0.986
2009-07-16 11:32:00,M006,1.012
2009-07-16 11:33:00,M007,1.022
2009-07-16 11:34:00,M008,0.902
2009-07-16 11:35:00,M009,1.106
2009-07-16 11:36:00,M010,1.099
2009-07-16 11:37:00,M011,1.092
2009-07-16 11:38:00,M012,1.092
2009-07-16 11:39:00,M013,1.085
2009-07-16 11:40:00,M014,1.085
2009-07-16 11:41:00,M015,1.085
2009-07-16 11:42:00,M016,1.085
2009-07-16 11:43:00,M001,0.412
2009-07-16 11:44:00,M002,0.416
2009-07-16 11:45:00,M003,0.372
2009-07-16 11:46:00,M004,0.344
2009-07-16 11:47:00,M005,0.344
2009-07-16 11:48:00,M006,0.344
2009-07-16 11:49:00,M007,0.342
2009-07-16 11:50:00,M008,0.342
2009-07-16 11:51:00,M009,1.19
2009-07-16 11:52:00,M010,1.19
2009-07-16 11:53:00,M011,1.183
2009-07-16 11:54:00,M012,1.183
2009-07-16 11:55:00,M013,1.176
2009-07-16 11:56:00,M014,1.176
2009-07-16 11:57:00,M015,1.176
2009-07-16 11:58:00,M016,1.183
2009-07-16 11:59:00,M001,0.338
2009-07-16 12:00:00,M002,0.336
2009-07-16 12:01:00,M003,0.338
2009-07-16 12:02:00,M004,0.336
2009-07-16 12:03:00,M005,0.252
2009-07-16 12:04:00,M006,0.242
2009-07-16 12:05:00,M007,0.242
2009-07-16 12:06:00,M008,0.242
2009-07-16 12:07:00,M009,0.84
2009-07-16 12:08:00,M010,0.84
2009-07-16 12:09:00,M011,0.84
2009-07-16 12:10:00,M012,0.833
2009-07-16 12:11:00,M013,0.84
2009-07-16 12:12:00,M014,0.84
2009-07-16 12:13:00,M015,0.84
2009-07-16 12:14:00,M016,0.84
2009-07-16 12:15:00,M001,0.24
2009-07-16 12:16:00,M002,0.24
2009-07-16 12:17:00,M003,0.24
2009-07-16 12:18:00,M004,0.312
2009-07-16 12:19:00,M005,0.314
2009-07-16 12:20:00,M006,0.316
2009-07-16 12:21:00,M007,0.314
2009-07-16 12:22:00,M008,0.314
2009-07-16 12:23:00,M009,1.092
2009-07-16 12:24:00,M010,1.085
2009-07-16 12:25:00,M011,1.085
2009-07-16 12:26:00,M012,1.085
2009-07-16 12:27:00,M013,1.085
2009-07-16 12:28:00,M014,1.078
2009-07-16 12:29:00,M015,1.078
2009-07-16 12:30:00,M016,1.484
2009-07-16 12:31:00,M001,0.416
2009-07-16 12:32:00,M002,0.412
2009-07-16 12:33:00,M003,0.344
2009-07-16 12:34:00,M004,0.342
2009-07-16 12:35:00,M005,0.342
2009-07-16 12:36:00,M006,0.34
2009-07-16 12:37:00,M007,0.338
2009-07-16 12:38:00,M008,0.336
2009-07-16 12:39:00,M009,1.176
2009-07-16 12:40:00,M010,1.176
2009-07-16 12:41:00,M011,1.176
2009-07-16 12:42:00,M012,1.176
2009-07-16 12:43:00,M013,1.169
2009-07-16 12:44:00,M014,2.66
2009-07-16 12:45:00,M015,3.444
2009-07-16 12:46:00,M016,3.556
2009-07-16 12:47:00,M001,1.034
2009-07-16 12:48:00,M002,1.036
2009-07-16 12:49:00,M003,0.676
2009-07-16 12:50:00,M004,0.246
2009-07-16 12:51:00,M005,0.242
2009-07-16 12:52:00,M006,0.242
2009-07-16 12:53:00,M007,0.24
2009-07-16 12:54:00,M008,0.24
2009-07-16 12:55:00,M009,0.84
2009-07-16 12:56:00,M010,0.84
2009-07-16 12:57:00,M011,0.84
2009-07-16 12:58:00,M012,0.84
2009-07-16 12:59:00,M013,0.84
2009-07-16 13:00:00,M014,0.847
2009-07-16 13:01:00,M015,0.84
2009-07-16 13:02:00,M016,0.84
2009-07-16 13:03:00,M001,0.24
2009-07-16 13:04:00,M002,0.24
2009-07-16 13:05:00,M003,0.24
2009-07-16 13:06:00,M004,0.322
2009-07-16 13:07:00,M005,0.316
2009-07-16 13:08:00,M006,0.316
2009-07-16 13:09:00,M007,0.314
2009-07-16 13:10:00,M008,0.314
2009-07-16 13:11:00,M009,1.099
2009-07-16 13:12:00,M010,1.092
2009-07-16 13:13:00,M011,1.085
2009-07-16 13:14:00,M012,1.085
2009-07-16 13:15:00,M013,1.085
2009-07-16 13:16:00,M014,1.162
2009-07-16 13:17:00,M015,1.47
2009-07-16 13:18:00,M016,1.463
2009-07-16 13:19:00,M001,0.414
2009-07-16 13:20:00,M002,0.412
2009-07-16 13:21:00,M003,0.364
2009-07-16 13:22:00,M004,0.342
2009-07-16 13:23:00,M005,0.342
2009-07-16 13:24:00,M006,0.34
2009-07-16 13:25:00,M007,0.338
2009-07-16 13:26:00,M008,0.338
2009-07-16 13:27:00,M009,1.176
2009-07-16 13:28:00,M010,1.176
2009-07-16 13:29:00,M011,1.176
2009-07-16 13:30:00,M012,1.176
2009-07-16 13:31:00,M013,1.176
2009-07-16 13:32:00,M014,1.176
2009-07-16 13:33:00,M015,1.176
2009-07-16 13:34:00,M016,1.176
2009-07-16 13:35:00,M001,0.334
2009-07-16 13:36:00,M002,0.334
2009-07-16 13:37:00,M003,0.266
2009-07-16 13:38:00,M004,0.242
2009-07-16 13:39:00,M005,0.242
2009-07-16 13:40:00,M006,0.24
2009-07-16 13:41:00,M007,0.242
2009-07-16 13:42:00,M008,0.242
2009-07-16 13:43:00,M009,0.84
2009-07-16 13:44:00,M010,0.84
2009-07-16 13:45:00,M011,0.847
2009-07-16 13:46:00,M012,0.84
2009-07-16 13:47:00,M013,0.84
2009-07-16 13:48:00,M014,0.84
2009-07-16 13:49:00,M015,0.84
2009-07-16 13:50:00,M016,0.84
2009-07-16 13:51:00,M001,0.24
2009-07-16 13:52:00,M002,0.24
2009-07-16 13:53:00,M003,0.24
2009-07-16 13:54:00,M004,0.32
2009-07-16 13:55:00,M005,0.314
2009-07-16 13:56:00,M006,0.316
2009-07-16 13:57:00,M007,0.46
2009-07-16 13:58:00,M008,0.954
2009-07-16 13:59:00,M009,3.416
2009-07-16 14:00:00,M010,3.514
2009-07-16 14:01:00,M011,3.528
2009-07-16 14:02:00,M012,3.542
2009-07-16 14:03:00,M013,1.407
2009-07-16 14:04:00,M014,1.449
2009-07-16 14:05:00,M015,1.463
2009-07-16 14:06:00,M016,1.456
2009-07-16 14:07:00,M001,0.416
2009-07-16 14:08:00,M002,0.412
2009-07-16 14:09:00,M003,0.39
2009-07-16 14:10:00,M004,0.342
2009-07-16 14:11:00,M005,0.34
2009-07-16 14:12:00,M006,0.34
2009-07-16 14:13:00,M007,0.338
2009-07-16 14:14:00,M008,0.334
2009-07-16 14:15:00,M009,1.176
2009-07-16 14:16:00,M010,1.176
2009-07-16 14:17:00,M011,1.176
2009-07-16 14:18:00,M012,1.176
2009-07-16 14:19:00,M013,1.176
2009-07-16 14:20:00,M014,1.176
2009-07-16 14:21:00,M015,1.176
2009-07-16 14:22:00,M016,1.176
2009-07-16 14:23:00,M001,0.336
2009-07-16 14:24:00,M002,0.322
2009-07-16 14:25:00,M003,0.242
2009-07-16 14:26:00,M004,0.242
2009-07-16 14:27:00,M005,0.24
2009-07-16 14:28:00,M006,0.242
2009-07-16 14:29:00,M007,0.242
2009-07-16 14:30:00,M008,0.242
2009-07-16 14:31:00,M009,0.847
2009-07-16 14:32:00,M010,0.847
2009-07-16 14:33:00,M011,0.847
2009-07-16 14:34:00,M012,0.84
2009-07-16 14:35:00,M013,0.847
2009-07-16 14:36:00,M014,0.847
2009-07-16 14:37:00,M015,0.847
2009-07-16 14:38:00,M016,0.847
2009-07-16 14:39:00,M001,0.242
2009-07-16 14:40:00,M002,0.242
2009-07-16 14:41:00,M003,0.244
2009-07-16 14:42:00,M004,0.294
2009-07-16 14:43:00,M005,0.318
2009-07-16 14:44:00,M006,0.316
2009-07-16 14:45:00,M007,0.316
2009-07-16 14:46:00,M008,0.316
2009-07-16 14:47:00,M009,1.099
2009-07-16 14:48:00,M010,1.092
2009-07-16 14:49:00,M011,1.092
2009-07-16 14:50:00,M012,1.092
2009-07-16 14:51:00,M013,1.239
2009-07-16 14:52:00,M014,1.477
2009-07-16 14:53:00,M015,1.47
2009-07-16 14:54:00,M016,1.463
2009-07-16 14:55:00,M001,0.416
2009-07-16 14:56:00,M002,0.414
2009-07-16 14:57:00,M003,0.412
2009-07-16 14:58:00,M004,0.394
2009-07-16 14:59:00,M005,0.342
2009-07-16 15:00:00,M006,0.342
2009-07-16 15:01:00,M007,0.338
2009-07-16 15:02:00,M008,0.338
2009-07-16 15:03:00,M009,1.176
2009-07-16 15:04:00,M010,1.176
2009-07-16 15:05:00,M011,1.183
2009-07-16 15:06:00,M012,1.176
2009-07-16 15:07:00,M013,1.183
2009-07-16 15:08:00,M014,1.176
2009-07-16 15:09:00,M015,1.176
2009-07-16 15:10:00,M016,1.169
2009-07-16 15:11:00,M001,0.632
2009-07-16 15:12:00,M002,0.946
2009-07-16 15:13:00,M003,0.922
2009-07-16 15:14:00,M004,0.944
2009-07-16 15:15:00,M005,0.954
2009-07-16 15:16:00,M006,0.64
2009-07-16 15:17:00,M007,0.242
2009-07-16 15:18:00,M008,0.242
2009-07-16 15:19:00,M009,0.854
2009-07-16 15:20:00,M010,0.854
2009-07-16 15:21:00,M011,0.854
2009-07-16 15:22:00,M012,0.854
2009-07-16 15:23:00,M013,0.854
2009-07-16 15:24:00,M014,0.854
2009-07-16 15:25:00,M015,0.854
2009-07-16 15:26:00,M016,0.847
2009-07-16 15:27:00,M001,0.244
2009-07-16 15:28:00,M002,0.244
2009-07-16 15:29:00,M003,0.244
2009-07-16 15:30:00,M004,0.244
2009-07-16 15:31:00,M005,0.288
2009-07-16 15:32:00,M006,0.322
2009-07-16 15:33:00,M007,0.322
2009-07-16 15:34:00,M008,0.322
2009-07-16 15:35:00,M009,1.127
2009-07-16 15:36:00,M010,1.12
2009-07-16 15:37:00,M011,1.113
2009-07-16 15:38:00,M012,1.113
2009-07-16 15:39:00,M013,1.4
2009-07-16 15:40:00,M014,1.491
2009-07-16 15:41:00,M015,1.477
2009-07-16 15:42:00,M016,1.463
2009-07-16 15:43:00,M001,0.416
2009-07-16 15:44:00,M002,0.414
2009-07-16 15:45:00,M003,0.414
2009-07-16 15:46:00,M004,0.41
2009-07-16 15:47:00,M005,0.41
2009-07-16 15:48:00,M006,0.402
2009-07-16 15:49:00,M007,0.342
2009-07-16 15:50:00,M008,0.342
2009-07-16 15:51:00,M009,1.19
2009-07-16 15:52:00,M010,1.19
2009-07-16 15:53:00,M011,1.19
2009-07-16 15:54:00,M012,1.19
2009-07-16 15:55:00,M013,1.19
2009-07-16 15:56:00,M014,1.183
2009-07-16 15:57:00,M015,1.183
2009-07-16 15:58:00,M016,1.19
2009-07-16 15:59:00,M001,0.34
2009-07-16 16:00:00,M002,0.294
2009-07-16 16:01:00,M003,0.246
2009-07-16 16:02:00,M004,0.246
2009-07-16 16:03:00,M005,0.244
2009-07-16 16:04:00,M006,0.244
2009-07-16 16:05:00,M007,0.244
2009-07-16 16:06:00,M008,0.244
2009-07-16 16:07:00,M009,0.854
2009-07-16 16:08:00,M010,0.854
2009-07-16 16:09:00,M011,0.854
2009-07-16 16:10:00,M012,0.854
2009-07-16 16:11:00,M013,0.854
2009-07-16 16:12:00,M014,0.854
2009-07-16 16:13:00,M015,0.854
2009-07-16 16:14:00,M016,0.854
2009-07-16 16:15:00,M001,0.244
2009-07-16 16:16:00,M002,0.244
2009-07-16 16:17:00,M003,0.244
2009-07-16 16:18:00,M004,0.244
2009-07-16 16:19:00,M005,0.244
2009-07-16 16:20:00,M006,0.476
2009-07-16 16:21:00,M007,0.934
2009-07-16 16:22:00,M008,1.006
2009-07-16 16:23:00,M009,3.612
2009-07-16 16:24:00,M010,3.633
2009-07-16 16:25:00,M011,3.633
2009-07-16 16:26:00,M012,1.218
2009-07-16 16:27:00,M013,1.519
2009-07-16 16:28:00,M014,1.477
2009-07-16 16:29:00,M015,1.47
2009-07-16 16:30:00,M016,1.463
2009-07-16 16:31:00,M001,0.416
2009-07-16 16:32:00,M002,0.47
2009-07-16 16:33:00,M003,0.474
2009-07-16 16:34:00,M004,0.472
2009-07-16 16:35:00,M005,0.47
2009-07-16 16:36:00,M006,0.47
2009-07-16 16:37:00,M007,0.468
2009-07-16 16:38:00,M008,0.468
2009-07-16 16:39:00,M009,1.631
2009-07-16 16:40:00,M010,1.477
2009-07-16 16:41:00,M011,1.4
2009-07-16 16:42:00,M012,1.4
2009-07-16 16:43:00,M013,1.393
2009-07-16 16:44:00,M014,1.4
2009-07-16 16:45:00,M015,1.4
2009-07-16 16:46:00,M016,1.393
2009-07-16 16:47:00,M001,0.572
2009-07-16 16:48:00,M002,1.494
2009-07-16 16:49:00,M003,1.428
2009-07-16 16:50:00,M004,1.414
2009-07-16 16:51:00,M005,1.408
2009-07-16 16:52:00,M006,1.406
2009-07-16 16:53:00,M007,1.394
2009-07-16 16:54:00,M008,1.384
2009-07-16 16:55:00,M009,4.851
2009-07-16 16:56:00,M010,4.844
2009-07-16 16:57:00,M011,4.844
2009-07-16 16:58:00,M012,4.837
2009-07-16 16:59:00,M013,4.823
2009-07-16 17:00:00,M014,4.83
2009-07-16 17:01:00,M015,4.851
2009-07-16 17:02:00,M016,4.844
2009-07-16 17:03:00,M001,1.388
2009-07-16 17:04:00,M002,1.386
2009-07-16 17:05:00,M003,1.394
2009-07-16 17:06:00,M004,1.392
2009-07-16 17:07:00,M005,1.39
2009-07-16 17:08:00,M006,1.384
2009-07-16 17:09:00,M007,1.38
2009-07-16 17:10:00,M008,1.376
2009-07-16 17:11:00,M009,5.131
2009-07-16 17:12:00,M010,5.089
2009-07-16 17:13:00,M011,5.096
2009-07-16 17:14:00,M012,5.131
2009-07-16 17:15:00,M013,5.432
2009-07-16 17:16:00,M014,5.46
2009-07-16 17:17:00,M015,5.446
2009-07-16 17:18:00,M016,5.46
2009-07-16 17:19:00,M001,1.554
2009-07-16 17:20:00,M002,1.558
2009-07-16 17:21:00,M003,1.562
2009-07-16 17:22:00,M004,1.556
2009-07-16 17:23:00,M005,1.56
2009-07-16 17:24:00,M006,1.704
2009-07-16 17:25:00,M007,1.758
2009-07-16 17:26:00,M008,1.716
2009-07-16 17:27:00,M009,6.013
2009-07-16 17:28:00,M010,6.027
2009-07-16 17:29:00,M011,6.076
2009-07-16 17:30:00,M012,6.104
2009-07-16 17:31:00,M013,7.245
2009-07-16 17:32:00,M014,8.225
2009-07-16 17:33:00,M015,8.197
2009-07-16 17:34:00,M016,8.253
2009-07-16 17:35:00,M001,2.362
2009-07-16 17:36:00,M002,2.25
2009-07-16 17:37:00,M003,1.584
2009-07-16 17:38:00,M004,0.8
2009-07-16 17:39:00,M005,0.534
2009-07-16 17:40:00,M006,0.33
2009-07-16 17:41:00,M007,0.322
2009-07-16 17:42:00,M008,0.32
2009-07-16 17:43:00,M009,1.12
2009-07-16 17:44:00,M010,1.127
2009-07-16 17:45:00,M011,1.127
2009-07-16 17:46:00,M012,1.127
2009-07-16 17:47:00,M013,1.12
2009-07-16 17:48:00,M014,1.127
2009-07-16 17:49:00,M015,1.127
2009-07-16 17:50:00,M016,1.127
2009-07-16 17:51:00,M001,0.322
2009-07-16 17:52:00,M002,0.322
2009-07-16 17:53:00,M003,0.324
2009-07-16 17:54:00,M004,0.478
2009-07-16 17:55:00,M005,0.502
2009-07-16 17:56:00,M006,0.514
2009-07-16 17:57:00,M007,0.51
2009-07-16 17:58:00,M008,0.512
2009-07-16 17:59:00,M009,1.792
2009-07-16 18:00:00,M010,1.785
2009-07-16 18:01:00,M011,1.33
2009-07-16 18:02:00,M012,1.344
2009-07-16 18:03:00,M013,1.785
2009-07-16 18:04:00,M014,1.778
2009-07-16 18:05:00,M015,1.764
2009-07-16 18:06:00,M016,1.757
2009-07-16 18:07:00,M001,0.5
2009-07-16 18:08:00,M002,0.494
2009-07-16 18:09:00,M003,0.494
2009-07-16 18:10:00,M004,0.492
2009-07-16 18:11:00,M005,0.49
2009-07-16 18:12:00,M006,0.49
2009-07-16 18:13:00,M007,0.488
2009-07-16 18:14:00,M008,0.486
2009-07-16 18:15:00,M009,1.694
2009-07-16 18:16:00,M010,1.82
2009-07-16 18:17:00,M011,1.407
2009-07-16 18:18:00,M012,1.386
2009-07-16 18:19:00,M013,1.386
2009-07-16 18:20:00,M014,1.358
2009-07-16 18:21:00,M015,1.33
2009-07-16 18:22:00,M016,1.33
2009-07-16 18:23:00,M001,0.38
2009-07-16 18:24:00,M002,0.378
2009-07-16 18:25:00,M003,0.286
2009-07-16 18:26:00,M004,0.226
2009-07-16 18:27:00,M005,0.218
2009-07-16 18:28:00,M006,0.216
2009-07-16 18:29:00,M007,0.216
2009-07-16 18:30:00,M008,0.216
2009-07-16 18:31:00,M009,0.756
2009-07-16 18:32:00,M010,0.756
2009-07-16 18:33:00,M011,0.756
2009-07-16 18:34:00,M012,0.756
2009-07-16 18:35:00,M013,0.756
2009-07-16 18:36:00,M014,0.756
2009-07-16 18:37:00,M015,0.756
2009-07-16 18:38:00,M016,0.749
2009-07-16 18:39:00,M001,0.492
2009-07-16 18:40:00,M002,0.808
2009-07-16 18:41:00,M003,0.834
2009-07-16 18:42:00,M004,0.856
2009-07-16 18:43:00,M005,0.866
2009-07-16 18:44:00,M006,0.778
2009-07-16 18:45:00,M007,0.144
2009-07-16 18:46:00,M008,0.144
2009-07-16 18:47:00,M009,0.504
2009-07-16 18:48:00,M010,0.504
2009-07-16 18:49:00,M011,0.504
2009-07-16 18:50:00,M012,0.574
2009-07-16 18:51:00,M013,0.896
2009-07-16 18:52:00,M014,0.889
2009-07-16 18:53:00,M015,0.882
2009-07-16 18:54:00,M016,0.882
2009-07-16 18:55:00,M001,0.25
2009-07-16 18:56:00,M002,0.25
2009-07-16 18:57:00,M003,0.248
2009-07-16 18:58:00,M004,0.246
2009-07-16 18:59:00,M005,0.246
2009-07-16 19:00:00,M006,0.324
2009-07-16 19:01:00,M007,0.322
2009-07-16 19:02:00,M008,0.32
2009-07-16 19:03:00,M009,1.113
2009-07-16 19:04:00,M010,1.106
2009-07-16 19:05:00,M011,1.099
2009-07-16 19:06:00,M012,1.092
2009-07-16 19:07:00,M013,1.092
2009-07-16 19:08:00,M014,1.085
2009-07-16 19:09:00,M015,1.085
2009-07-16 19:10:00,M016,1.078
2009-07-16 19:11:00,M001,0.306
2009-07-16 19:12:00,M002,0.308
2009-07-16 19:13:00,M003,0.218
2009-07-16 19:14:00,M004,0.214
2009-07-16 19:15:00,M005,0.214
2009-07-16 19:16:00,M006,0.214
2009-07-16 19:17:00,M007,0.214
2009-07-16 19:18:00,M008,0.214
2009-07-16 19:19:00,M009,0.742
2009-07-16 19:20:00,M010,0.595
2009-07-16 19:21:00,M011,0.504
2009-07-16 19:22:00,M012,0.504
2009-07-16 19:23:00,M013,0.504
2009-07-16 19:24:00,M014,0.504
2009-07-16 19:25:00,M015,0.504
2009-07-16 19:26:00,M016,0.504
2009-07-16 19:27:00,M001,0.144
2009-07-16 19:28:00,M002,0.144
2009-07-16 19:29:00,M003,0.144
2009-07-16 19:30:00,M004,0.142
2009-07-16 19:31:00,M005,0.142
2009-07-16 19:32:00,M006,0.142
2009-07-16 19:33:00,M007,0.142
2009-07-16 19:34:00,M008,0.142
2009-07-16 19:35:00,M009,0.497
2009-07-16 19:36:00,M010,0.497
2009-07-16 19:37:00,M011,0.497
2009-07-16 19:38:00,M012,0.497
2009-07-16 19:39:00,M013,0.833
2009-07-16 19:40:00,M014,0.889
2009-07-16 19:41:00,M015,0.875
2009-07-16 19:42:00,M016,0.875
2009-07-16 19:43:00,M001,0.246
2009-07-16 19:44:00,M002,0.246
2009-07-16 19:45:00,M003,0.778
2009-07-16 19:46:00,M004,0.912
2009-07-16 19:47:00,M005,0.942
2009-07-16 19:48:00,M006,0.954
2009-07-16 19:49:00,M007,0.964
2009-07-16 19:50:00,M008,0.566
2009-07-16 19:51:00,M009,0.847
2009-07-16 19:52:00,M010,0.847
2009-07-16 19:53:00,M011,0.847
2009-07-16 19:54:00,M012,1.106
2009-07-16 19:55:00,M013,1.12
2009-07-16 19:56:00,M014,1.113
2009-07-16 19:57:00,M015,1.113
2009-07-16 19:58:00,M016,1.113
2009-07-16 19:59:00,M001,0.314
2009-07-16 20:00:00,M002,0.298
2009-07-16 20:01:00,M003,0.218
2009-07-16 20:02:00,M004,0.218
2009-07-16 20:03:00,M005,0.216
2009-07-16 20:04:00,M006,0.216
2009-07-16 20:05:00,M007,0.216
